,gross,net,turnover
2026-02-19,-0.002613372332292629,-0.004570819140803267,1.9574468085106382
2026-02-20,-0.031293234506750756,-0.033037915357814585,1.7446808510638296
2026-02-23,0.003193193681889827,0.0014485128308259973,1.7446808510638299
2026-02-24,0.012699756306903238,0.01095507545583941,1.7446808510638296
2026-02-25,0.012994678677406479,0.01150531697527882,1.4893617021276595
2026-02-26,-0.0008130193352971753,-0.002770466143807814,1.9574468085106385
2026-02-27,-0.009266698319635829,-0.011351804702614552,2.0851063829787235
2026-03-02,0.004038027029464696,0.0018252610720178876,2.212765957446808
2026-03-03,0.007382596935209958,0.005808128850103575,1.5744680851063828
2026-03-04,0.00685669719414944,0.005282229109043057,1.5744680851063828
2026-03-05,-0.023221824038588006,-0.025179270847098645,1.957446808510638
2026-03-06,0.007171054964852916,0.005596586879746533,1.5744680851063828
2026-03-09,0.00010219412395096614,-0.0014722739611554166,1.5744680851063828
2026-03-10,-0.0034109480619279454,-0.005240735295970499,1.8297872340425532
2026-03-11,-0.026587216836831313,-0.028331897687895142,1.7446808510638299
2026-03-12,-0.0044808070326441945,-0.006055275117750577,1.5744680851063828
